subject,recall,item_who,word_who,list,soa,listtype
55,0,control_minus_one,sujeto,25,1,emotional
55,0,control_minus_one,cabeza,26,2,emotional
55,1,control_minus_one,brisa,27,3,emotional
55,1,control_minus_one,almac�n,29,2,emotional
55,1,control_minus_one,emisor,30,6,emotional
55,0,control_minus_one,contrato,31,2,emotional
55,0,control_minus_one,concentraci�n,35,4,emotional
55,0,control_minus_one,patriotismo,36,3,emotional
55,1,control_minus_one,evoluci�n,38,6,emotional
55,1,control_minus_one,costa,39,2,emotional
55,0,control_minus_one,cuerpo,40,1,emotional
56,0,control_minus_one,actor,2,3,emotional
56,1,control_minus_one,compa�ero,5,4,emotional
56,1,control_minus_one,visitante,6,2,emotional
56,1,control_minus_one,importaci�n,7,6,emotional
56,1,control_minus_one,pierna,10,6,emotional
56,1,control_minus_one,carrera,12,2,emotional
56,0,control_minus_one,historia,14,2,emotional
56,1,control_minus_one,estadio,16,3,emotional
56,1,control_minus_one,comida,21,4,emotional
56,0,control_minus_one,legislaci�n,22,6,emotional
56,0,control_minus_one,bajada,24,1,emotional
56,1,control_minus_one,nevera,26,1,emotional
56,0,control_minus_one,roce,27,3,emotional
56,0,control_minus_one,meditaci�n,29,2,emotional
56,0,control_minus_one,criatura,32,4,emotional
56,0,control_minus_one,inhalaci�n,34,3,emotional
56,1,control_minus_one,luz,35,1,emotional
56,0,control_minus_one,asociaci�n,37,4,emotional
56,1,control_minus_one,video,39,6,emotional
56,0,control_minus_one,mar,40,1,emotional
57,0,control_minus_one,corredor,1,1,emotional
57,1,control_minus_one,video,2,3,emotional
57,0,control_minus_one,metro,3,6,emotional
57,1,control_minus_one,gente,4,4,emotional
57,1,control_minus_one,mu�eca,5,2,emotional
57,0,control_minus_one,ingeniero,8,3,emotional
57,1,control_minus_one,vapor,10,3,emotional
57,0,control_minus_one,estrella,13,6,emotional
57,0,control_minus_one,ventana,14,2,emotional
57,0,control_minus_one,pensamiento,15,1,emotional
57,0,control_minus_one,protagonista,20,2,emotional
57,0,control_minus_one,paisaje,21,1,emotional
57,1,control_minus_one,piscina,22,6,emotional
57,1,control_minus_one,trastero,23,4,emotional
57,0,control_minus_one,terciopelo,29,4,emotional
57,0,control_minus_one,destinatario,33,4,emotional
57,0,control_minus_one,natal,34,2,emotional
57,1,control_minus_one,consenso,35,6,emotional
57,0,control_minus_one,dama,38,1,emotional
57,0,control_minus_one,merienda,40,3,emotional
58,0,control_minus_one,nacionalidad,1,1,emotional
58,1,control_minus_one,energ�a,3,3,emotional
58,0,control_minus_one,mente,4,1,emotional
58,0,control_minus_one,correo,5,6,emotional
58,0,control_minus_one,evoluci�n,8,2,emotional
58,1,control_minus_one,merienda,9,3,emotional
58,1,control_minus_one,torre,11,6,emotional
58,0,control_minus_one,aeropuerto,12,1,emotional
58,1,control_minus_one,nevera,13,2,emotional
58,1,control_minus_one,relaci�n,15,2,emotional
58,0,control_minus_one,movimiento,18,2,emotional
58,1,control_minus_one,qu�mico,22,3,emotional
58,0,control_minus_one,asociaci�n,24,6,emotional
58,0,control_minus_one,cadera,26,1,emotional
58,0,control_minus_one,branquias,28,4,emotional
58,0,control_minus_one,protagonista,29,4,emotional
58,0,control_minus_one,lancha,30,6,emotional
58,0,control_minus_one,�ptica,37,3,emotional
58,0,control_minus_one,contrato,38,4,emotional
58,0,control_minus_one,textura,39,4,emotional
59,1,control_minus_one,costa,1,4,emotional
59,1,control_minus_one,cultura,2,1,emotional
59,0,control_minus_one,chispa,3,2,emotional
59,0,control_minus_one,correo,4,6,emotional
59,1,control_minus_one,alimento,5,3,emotional
59,0,control_minus_one,contable,8,2,emotional
59,0,control_minus_one,crecimiento,9,2,emotional
59,1,control_minus_one,vapor,10,3,emotional
59,1,control_minus_one,rascacielos,14,4,emotional
59,1,control_minus_one,mirada,16,6,emotional
59,0,control_minus_one,reuni�n,17,6,emotional
59,1,control_minus_one,metro,19,3,emotional
59,0,control_minus_one,carrera,21,1,emotional
59,1,control_minus_one,cadera,29,2,emotional
59,0,control_minus_one,hombre,30,3,emotional
59,0,control_minus_one,filosof�a,32,4,emotional
59,0,control_minus_one,vibraci�n,34,4,emotional
59,0,control_minus_one,envase,35,1,emotional
59,0,control_minus_one,permiso,38,6,emotional
59,0,control_minus_one,ficci�n,40,1,emotional
60,1,control_minus_one,eclipse,1,3,emotional
60,0,control_minus_one,naturaleza,4,2,emotional
60,0,control_minus_one,idioma,5,4,emotional
60,0,control_minus_one,cumplimiento,8,6,emotional
60,0,control_minus_one,escena,10,6,emotional
60,0,control_minus_one,dama,12,2,emotional
60,1,control_minus_one,mensaje,14,2,emotional
60,0,control_minus_one,canal,15,1,emotional
60,0,control_minus_one,puente,16,2,emotional
60,0,control_minus_one,consigna,17,3,emotional
60,1,control_minus_one,comunidad,20,4,emotional
60,0,control_minus_one,pulm�n,22,1,emotional
60,0,control_minus_one,pensamiento,23,3,emotional
60,0,control_minus_one,abogado,24,1,emotional
60,1,control_minus_one,pantorrilla,26,4,emotional
60,1,control_minus_one,metro,27,4,emotional
60,1,control_minus_one,piel,31,1,emotional
60,0,control_minus_one,alpinista,35,3,emotional
60,0,control_minus_one,libro,36,6,emotional
60,1,control_minus_one,merienda,37,6,emotional
61,1,control_minus_one,cultura,3,2,emotional
61,1,control_minus_one,carrera,4,2,emotional
61,0,control_minus_one,piel,5,4,emotional
61,0,control_minus_one,ambiente,6,6,emotional
61,0,control_minus_one,pantorrilla,7,3,emotional
61,0,control_minus_one,andamio,12,1,emotional
61,1,control_minus_one,pauta,14,6,emotional
61,1,control_minus_one,concierto,15,6,emotional
61,1,control_minus_one,respiraci�n,17,3,emotional
61,1,control_minus_one,empleo,18,6,emotional
61,0,control_minus_one,casillero,21,2,emotional
61,0,control_minus_one,cocina,23,3,emotional
61,1,control_minus_one,texto,24,2,emotional
61,1,control_minus_one,asociaci�n,27,1,emotional
61,1,control_minus_one,reflectante,30,1,emotional
61,0,control_minus_one,fuente,31,1,emotional
61,0,control_minus_one,nadador,32,4,emotional
61,1,control_minus_one,meditaci�n,33,3,emotional
61,1,control_minus_one,relaci�n,35,4,emotional
61,0,control_minus_one,panorama,40,4,emotional
62,0,control_minus_one,respiraci�n,1,3,emotional
62,0,control_minus_one,declaraci�n,2,3,emotional
62,0,control_minus_one,balc�n,7,1,emotional
62,0,control_minus_one,vida,8,4,emotional
62,0,control_minus_one,aprendiz,9,2,emotional
62,0,control_minus_one,caja,16,4,emotional
62,0,control_minus_one,alpinista,21,3,emotional
62,1,control_minus_one,nervio,23,6,emotional
62,0,control_minus_one,transferencia,27,2,emotional
62,1,control_minus_one,visado,28,6,emotional
62,0,control_minus_one,extremidad,29,1,emotional
62,1,control_minus_one,imaginaci�n,31,2,emotional
62,0,control_minus_one,editor,32,1,emotional
62,0,control_minus_one,costa,33,3,emotional
62,0,control_minus_one,cine,34,2,emotional
62,1,control_minus_one,sol,36,4,emotional
62,1,control_minus_one,cena,37,6,emotional
62,0,control_minus_one,metro,38,6,emotional
62,1,control_minus_one,mujer,39,4,emotional
62,1,control_minus_one,asociaci�n,40,1,emotional
63,0,control_minus_one,desayuno,2,1,emotional
63,1,control_minus_one,trama,3,2,emotional
63,0,control_minus_one,cerebro,4,1,emotional
63,0,control_minus_one,natal,5,3,emotional
63,1,control_minus_one,abogado,6,6,emotional
63,1,control_minus_one,�ptica,7,4,emotional
63,0,control_minus_one,destinatario,8,4,emotional
63,1,control_minus_one,sensaci�n,10,3,emotional
63,0,control_minus_one,aire,13,3,emotional
63,1,control_minus_one,esplendor,14,6,emotional
63,0,control_minus_one,cauce,15,1,emotional
63,0,control_minus_one,nudillo,16,2,emotional
63,1,control_minus_one,ser,17,6,emotional
63,1,control_minus_one,movimiento,20,4,emotional
63,0,control_minus_one,brinco,25,3,emotional
63,0,control_minus_one,resoluci�n,26,2,emotional
63,1,control_minus_one,humanidad,33,1,emotional
63,1,control_minus_one,dep�sito,36,4,emotional
63,1,control_minus_one,estaci�n,37,6,emotional
63,1,control_minus_one,grupo,40,2,emotional
64,0,control_minus_one,roce,2,1,emotional
64,1,control_minus_one,corredor,5,1,emotional
64,1,control_minus_one,socio,6,4,emotional
64,0,control_minus_one,nariz,11,2,emotional
64,0,control_minus_one,tejado,15,3,emotional
64,1,control_minus_one,estrella,17,2,emotional
64,1,control_minus_one,costa,18,6,emotional
64,0,control_minus_one,ambiente,19,3,emotional
64,1,control_minus_one,intercambio,22,6,emotional
64,0,control_minus_one,idioma,23,2,emotional
64,0,control_minus_one,biograf�a,24,3,emotional
64,0,control_minus_one,video,27,4,emotional
64,1,control_minus_one,aprendiz,28,6,emotional
64,1,control_minus_one,ley,29,1,emotional
64,1,control_minus_one,sopa,32,3,emotional
64,1,control_minus_one,cadera,35,2,emotional
64,1,control_minus_one,pasajero,37,4,emotional
64,1,control_minus_one,envase,38,4,emotional
64,1,control_minus_one,mente,39,1,emotional
64,1,control_minus_one,concurrencia,40,6,emotional
65,0,control_minus_one,libro,3,6,emotional
65,0,control_minus_one,nariz,4,6,emotional
65,0,control_minus_one,patriotismo,5,4,emotional
65,0,control_minus_one,planeta,10,2,emotional
65,0,control_minus_one,lancha,12,4,emotional
65,0,control_minus_one,grupo,14,2,emotional
65,0,control_minus_one,sujeto,15,3,emotional
65,0,control_minus_one,vista,16,3,emotional
65,0,control_minus_one,aeropuerto,18,2,emotional
65,0,control_minus_one,gimnasio,19,1,emotional
65,0,control_minus_one,extremidad,20,6,emotional
65,1,control_minus_one,cocina,21,6,emotional
65,1,control_minus_one,emisor,24,3,emotional
65,1,control_minus_one,caja,25,4,emotional
65,0,control_minus_one,decisi�n,30,2,emotional
65,1,control_minus_one,aprendiz,31,3,emotional
65,0,control_minus_one,bajada,33,1,emotional
65,0,control_minus_one,nervio,35,4,emotional
65,0,control_minus_one,filosof�a,36,1,emotional
65,0,control_minus_one,reflectante,37,1,emotional
66,0,control_minus_one,estadio,1,4,emotional
66,0,control_minus_one,codo,2,3,emotional
66,0,control_minus_one,reflectante,3,4,emotional
66,0,control_minus_one,mar,5,1,emotional
66,1,control_minus_one,colega,9,2,emotional
66,0,control_minus_one,ocupaci�n,10,2,emotional
66,1,control_minus_one,mirada,12,2,emotional
66,0,control_minus_one,superficie,14,1,emotional
66,1,control_minus_one,contrato,15,6,emotional
66,0,control_minus_one,congregaci�n,16,6,emotional
66,0,control_minus_one,corredor,19,1,emotional
66,1,control_minus_one,crecimiento,20,4,emotional
66,1,control_minus_one,cr�neo,21,6,emotional
66,0,control_minus_one,mensaje,23,1,emotional
66,1,control_minus_one,andamio,29,3,emotional
66,1,control_minus_one,bote,30,3,emotional
66,0,control_minus_one,buffet,31,2,emotional
66,0,control_minus_one,pulm�n,33,4,emotional
66,1,control_minus_one,autor,36,6,emotional
66,1,control_minus_one,cultura,37,3,emotional
67,0,control_minus_one,codo,1,6,emotional
67,0,control_minus_one,carrera,5,2,emotional
67,0,control_minus_one,pasajero,9,3,emotional
67,0,control_minus_one,panorama,12,4,emotional
67,0,control_minus_one,vibraci�n,13,1,emotional
67,0,control_minus_one,regla,14,6,emotional
67,1,control_minus_one,animal,16,1,emotional
67,1,control_minus_one,dep�sito,19,2,emotional
67,0,control_minus_one,dama,21,3,emotional
67,0,control_minus_one,simposio,23,6,emotional
67,0,control_minus_one,altillo,26,3,emotional
67,1,control_minus_one,qu�mico,28,2,emotional
67,1,control_minus_one,reflectante,30,4,emotional
67,1,control_minus_one,mar,31,4,emotional
67,0,control_minus_one,neurona,32,4,emotional
67,1,control_minus_one,merienda,33,3,emotional
67,1,control_minus_one,trama,34,6,emotional
67,0,control_minus_one,boca,35,1,emotional
67,0,control_minus_one,inmigraci�n,36,2,emotional
67,1,control_minus_one,destinatario,37,1,emotional
68,0,control_minus_one,creatividad,1,3,emotional
68,1,control_minus_one,lancha,4,2,emotional
68,1,control_minus_one,ingeniero,5,4,emotional
68,1,control_minus_one,relaci�n,6,3,emotional
68,0,control_minus_one,permiso,8,2,emotional
68,0,control_minus_one,energ�a,9,6,emotional
68,1,control_minus_one,novela,10,2,emotional
68,0,control_minus_one,vida,11,4,emotional
68,0,control_minus_one,palma,14,3,emotional
68,0,control_minus_one,sopa,15,1,emotional
68,1,control_minus_one,pierna,19,6,emotional
68,0,control_minus_one,�ptica,26,4,emotional
68,1,control_minus_one,viento,27,6,emotional
68,0,control_minus_one,patriotismo,28,1,emotional
68,0,control_minus_one,metro,31,6,emotional
68,0,control_minus_one,congreso,32,3,emotional
68,0,control_minus_one,nevera,34,4,emotional
68,1,control_minus_one,brinco,35,2,emotional
68,0,control_minus_one,se�al,36,1,emotional
68,0,control_minus_one,gimnasio,38,1,emotional
69,1,control_minus_one,trabajo,1,2,emotional
69,0,control_minus_one,inteligencia,2,1,emotional
69,1,control_minus_one,inhalaci�n,3,4,emotional
69,1,control_minus_one,tobillo,8,3,emotional
69,0,control_minus_one,luz,9,1,emotional
69,1,control_minus_one,planeta,11,4,emotional
69,0,control_minus_one,individuo,12,2,emotional
69,0,control_minus_one,decisi�n,13,6,emotional
69,0,control_minus_one,contenedor,20,3,emotional
69,0,control_minus_one,restaurante,21,3,emotional
69,0,control_minus_one,cima,23,6,emotional
69,0,control_minus_one,gimnasio,24,1,emotional
69,0,control_minus_one,visado,28,4,emotional
69,1,control_minus_one,lancha,29,2,emotional
69,0,control_minus_one,vibraci�n,32,3,emotional
69,1,control_minus_one,ojeada,33,1,emotional
69,1,control_minus_one,pasajero,34,6,emotional
69,1,control_minus_one,transmisi�n,35,6,emotional
69,1,control_minus_one,dialogo,36,4,emotional
69,0,control_minus_one,texto,37,2,emotional
70,0,control_minus_one,humanidad,3,3,emotional
70,0,control_minus_one,grupo,4,4,emotional
70,1,control_minus_one,idioma,5,3,emotional
70,1,control_minus_one,casillero,7,4,emotional
70,0,control_minus_one,concierto,8,4,emotional
70,0,control_minus_one,meditaci�n,10,6,emotional
70,0,control_minus_one,destello,11,1,emotional
70,1,control_minus_one,ser,15,2,emotional
70,1,control_minus_one,mano,16,2,emotional
70,0,control_minus_one,ventana,17,1,emotional
70,0,control_minus_one,carrera,18,2,emotional
70,1,control_minus_one,consenso,21,6,emotional
70,1,control_minus_one,fotograf�a,27,1,emotional
70,1,control_minus_one,nariz,28,6,emotional
70,0,control_minus_one,profesi�n,31,6,emotional
70,0,control_minus_one,comida,32,1,emotional
70,0,control_minus_one,biograf�a,35,3,emotional
70,0,control_minus_one,piel,38,2,emotional
70,0,control_minus_one,destinatario,39,4,emotional
70,1,control_minus_one,agua,40,3,emotional
71,0,control_minus_one,persona,2,4,emotional
71,1,control_minus_one,aprendiz,3,6,emotional
71,0,control_minus_one,comunidad,4,3,emotional
71,1,control_minus_one,carrera,9,4,emotional
71,0,control_minus_one,envase,12,1,emotional
71,0,control_minus_one,cabeza,13,3,emotional
71,0,control_minus_one,alimento,15,2,emotional
71,1,control_minus_one,patriotismo,17,6,emotional
71,0,control_minus_one,fuente,21,2,emotional
71,0,control_minus_one,permiso,23,6,emotional
71,0,control_minus_one,brisa,24,2,emotional
71,1,control_minus_one,puente,25,6,emotional
71,0,control_minus_one,escena,26,3,emotional
71,0,control_minus_one,trama,28,1,emotional
71,0,control_minus_one,roce,30,4,emotional
71,1,control_minus_one,encuentro,31,4,emotional
71,0,control_minus_one,mu�eca,32,3,emotional
71,0,control_minus_one,humanidad,38,2,emotional
71,0,control_minus_one,cauce,39,1,emotional
71,0,control_minus_one,luz,40,1,emotional
72,0,control_minus_one,p�blico,1,1,emotional
72,0,control_minus_one,articulaci�n,4,4,emotional
72,1,control_minus_one,editor,5,2,emotional
72,1,control_minus_one,criatura,8,6,emotional
72,0,control_minus_one,lancha,9,1,emotional
72,1,control_minus_one,tipo,11,6,emotional
72,0,control_minus_one,inmigraci�n,13,3,emotional
72,1,control_minus_one,carrera,14,2,emotional
72,1,control_minus_one,envase,17,1,emotional
72,0,control_minus_one,reflectante,18,1,emotional
72,0,control_minus_one,contrato,21,2,emotional
72,0,control_minus_one,roce,26,6,emotional
72,1,control_minus_one,lupa,29,3,emotional
72,0,control_minus_one,filosof�a,31,4,emotional
72,1,control_minus_one,transferencia,34,3,emotional
72,1,control_minus_one,brisa,35,2,emotional
72,1,control_minus_one,cima,36,4,emotional
72,0,control_minus_one,comunidad,38,4,emotional
72,0,control_minus_one,sopa,39,3,emotional
72,1,control_minus_one,ingeniero,40,6,emotional
73,0,control_minus_one,cuento,1,1,emotional
73,1,control_minus_one,vapor,3,4,emotional
73,0,control_minus_one,profesi�n,5,2,emotional
73,0,control_minus_one,viaje,6,4,emotional
73,1,control_minus_one,imaginaci�n,8,6,emotional
